Time (s),Output
Grasp ,109.71591567993164
Release,109.83762741088867
Reach ,109.83862614631653
Reach ,109.92979073524475
Reach ,110.05507278442383
Grasp ,110.05507278442383
Grasp ,110.14595603942871
Grasp ,110.24731802940369
Grasp ,110.34341526031494
Grasp ,110.42876148223877
Position,110.50527834892273
Move,110.62851595878601
Grasp ,110.80423712730408
Move,110.9014220237732
Position,110.98662877082825
Position,111.05205035209656
Position,111.1587815284729
Release,111.44819736480713
Position,111.64411759376526
Reach ,111.73972368240356
idle,111.9126570224762
idle,111.99358677864075
idle,112.07631134986877
idle,112.16459035873413
idle,112.23262739181519
Reach ,112.3322525024414
Reach ,112.4198489189148
idle,112.50783276557922
Reach ,112.60426259040833
Grasp ,112.69356417655945
Reach ,112.79964900016785
Reach ,112.88167119026184
Move,112.96967601776123
Move,113.06383419036865
Position,113.15475654602051
Position,113.24026775360107
Move,113.30737233161926
Grasp ,113.4063618183136
Grasp ,113.50019431114197
Grasp ,113.59593605995178
Grasp ,113.67243957519531
Reach ,113.76144337654114
Reach ,113.83674001693726
Reach ,115.86377573013306
Release,116.03839898109436
Release,118.92001843452454
Release,118.99433970451355
Move,119.06010222434998
Move,119.115394115448
Move,119.1967363357544
Move,119.25621438026428
Move,119.32651853561401
Move,119.38136529922485
Move,119.45934891700745
Move,119.54570031166077
Grasp ,119.60988998413086
Reach ,119.69437217712402
Reach ,119.76428866386414
idle,119.82717490196228
Reach ,119.88893413543701
Reach ,119.96274852752686
idle,120.0489649772644
idle,123.77117586135864
idle,123.85732936859131
idle,123.91774773597717
idle,123.99807238578796
idle,124.06060147285461
idle,124.14133095741272
idle,124.19322395324707
idle,124.26987934112549
idle,124.3510844707489
Reach ,124.42305850982666
Reach ,124.49305605888367
Reach ,124.55318593978882
Reach ,124.62292981147766
Reach ,124.69560432434082
Reach ,124.76731371879578
Reach ,124.94746589660645
idle,125.026198387146
Move,125.19092774391174
Move,125.27343010902405
Move,125.34965491294861
Move,125.42716312408447
Move,125.51433849334717
Move,125.60430216789246
Grasp ,125.67901635169983
Grasp ,125.76183915138245
Move,125.85251379013062
Grasp ,125.93463516235352
Grasp ,126.0270528793335
Move,126.11681127548218
Move,126.17837309837341
Move,126.30000305175781
Move,126.36751890182495
Move,126.42815256118774
Move,126.49073910713196
Move,126.56851482391357
Reach ,126.63120102882385
Release,126.68827939033508
Move,126.75987911224365
Release,126.83281636238098
Release,126.90151524543762
Release,126.96566128730774
Release,127.05344843864441
Reach ,127.12735652923584
Reach ,127.1942937374115
Reach ,127.2740433216095
Reach ,127.33969306945801
Reach ,127.42431902885437
Reach ,127.49076342582703
Reach ,127.55908155441284
Reach ,127.63473701477051
idle,127.68856811523438
idle,127.77983164787292
Reach ,127.85372042655945
